day,siconc,f107,scnum,iprp,tsi,kp,ap,huss,scph,iprg,ssn,iprm,tas
29323,19.166280426808935,226.3,21.0,1673201.5,1361.2811,2.0,9.75,0.007227708,0.79082036,49770.44,158.20358,8370520600.0,279.04303
29324,19.188414193620094,206.1,21.0,3553999.0,1361.5918,3.4125,20.5,0.0072202478,0.7913479,49745.723,158.154,27343350000.0,279.03943
29325,19.188414193620094,192.4,21.0,1923257.0,1362.1414,2.5375001,11.625,0.0072170254,0.7918755,49721.113,158.1041,11458433000.0,279.0214
29326,19.213708736245415,191.9,21.0,1800217.8,1362.2433,2.375,11.375,0.007219217,0.79240304,49696.637,158.05402,10134076000.0,279.03207
29327,19.238999110814717,201.4,21.0,7938613.5,1362.204,1.0999999,4.25,0.0072338204,0.7929306,49672.26,158.00374,1938474100.0,279.15247
29328,19.264290874736023,214.5,21.0,13247050.0,1362.1263,1.2125,4.625,0.0072286,0.79345816,49648.02,157.9533,1874157300.0,279.3211
29329,19.28958263865733,215.8,21.0,33738440.0,1361.959,1.5,5.625,0.007235444,0.7939858,49623.887,157.90268,2725914400.0,279.4731
29330,19.314875791930643,207.7,21.0,4457789.5,1361.9534,1.2125,4.625,0.0072535668,0.79451334,49599.87,157.85185,1951920400.0,279.62177
29331,19.340164777147937,199.2,21.0,2796387.5,1361.7052,2.0499997,8.75,0.0072821192,0.7950409,49575.977,157.80089,6252083700.0,279.70752
29332,19.36545793042125,186.2,21.0,2653445.8,1361.5482,1.6,6.25,0.0072945133,0.79556847,49552.203,157.74979,3532029700.0,279.67358
29333,19.390748304990552,186.3,21.0,1527874.5,1361.5525,1.675,6.75,0.007297245,0.796096,49528.535,157.69852,3849838300.0,279.7169
29334,19.416038679559854,185.9,21.0,2956740.2,1361.7941,2.05,8.875,0.0073085846,0.7966236,49505.0,157.64713,6418378000.0,279.76846
29335,19.441331832833168,186.6,21.0,6336079.5,1361.8474,1.2375,4.75,0.0073307506,0.79715115,49481.58,157.59557,2229186300.0,279.84247
29336,19.466623596754474,200.6,21.0,5867572.0,1361.8772,1.1624999,4.875,0.0073287254,0.7976787,49458.277,157.54391,2073733600.0,279.89252
29337,19.491912581971768,203.7,21.0,2195175.0,1362.0573,1.1750001,4.5,0.007355887,0.79820627,49435.09,157.49211,1808496800.0,279.99524
29338,19.51720712459709,203.5,21.0,930863.1,1361.6923,1.5,5.5,0.0073961075,0.79873383,49412.027,157.44017,2611721200.0,280.18945
29339,19.542496109814383,200.9,21.0,597778.44,1361.5624,2.05,8.375,0.0074249525,0.7992614,49389.082,157.3881,5764284400.0,280.18085
29340,19.567789263087697,218.5,21.0,236454.56,1361.5302,1.9625,8.375,0.00743566,0.79978895,49366.258,157.33595,5764285000.0,280.23468
29341,19.593081027009003,223.0,21.0,166935.95,1361.3198,1.075,4.25,0.007443865,0.8003165,49343.55,157.28369,1830526500.0,280.34418
29342,19.618370012226297,221.2,21.0,301557.47,1361.1125,0.7125,3.125,0.007421947,0.80084413,49320.97,157.2313,943237250.0,280.30072
29343,19.64366316549961,223.1,21.0,2399548.8,1361.3254,1.0875,4.25,0.0073912367,0.8013717,49298.496,157.17885,1591812000.0,280.28754
29344,19.668952150716905,221.9,21.0,32909550.0,1361.5687,1.7125,6.75,0.007402607,0.80189925,49276.15,157.12627,3849842200.0,280.36243
29345,19.694243914638214,203.5,21.0,199304400.0,1361.7672,2.6875,12.0,0.0074444683,0.8024268,49253.918,157.07362,11119185000.0,280.47928
29346,19.71953984661554,203.4,21.0,95711590.0,1361.9783,1.8874999,8.75,0.007474384,0.8029544,49231.816,157.02092,6568186400.0,280.523
29347,19.744830221184838,200.2,21.0,10704482.0,1362.0182,1.6375002,7.125,0.007463461,0.80348194,49209.83,156.96812,4411328500.0,280.4088
29348,19.77012059575414,193.6,21.0,12699494.0,1362.2944,3.2,18.375,0.0074348254,0.8040095,49187.953,156.91524,23027460000.0,280.34583
29349,19.795413749027453,191.1,21.0,5031503.5,1362.03,1.85,7.75,0.00741596,0.80453706,49166.21,156.86232,5731415000.0,280.3816
29350,19.820704123596755,191.4,21.0,23680696.0,1361.9971,4.25,37.75,0.007452894,0.8050646,49144.582,156.80931,59869250000.0,280.46002
29351,19.84599588751806,189.5,21.0,3972387.8,1361.8505,3.5125,22.625,0.007477038,0.8055922,49123.082,156.75627,34606064000.0,280.54034
29352,19.871287651439367,192.9,21.0,7169063.5,1361.7146,2.5125,14.0,0.0075132176,0.80611974,49101.69,156.70319,15720723000.0,280.6194
29353,19.89658080471268,202.9,21.0,1426520.2,1362.0105,3.025,16.875,0.0075251795,0.8066473,49080.43,156.65009,20044153000.0,280.69904
29354,19.92186840057797,199.8,21.0,1196765.1,1361.8876,1.4250001,5.6250005,0.0075183925,0.80717486,49059.285,156.59691,3307354600.0,280.8943
29355,19.947164332555296,202.9,21.0,264331.5,1361.9508,0.68750006,3.0000002,0.007491756,0.8077025,49038.266,156.54343,941748600.0,280.9699
29356,19.947164332555296,207.5,21.0,96591.766,1361.8236,0.67499995,2.8749998,0.0074995398,0.80823004,49017.363,156.48978,745927040.0,281.02277
29357,19.95630626875625,214.3,21.0,77478.0,1361.4951,0.9624999,3.75,0.007567745,0.8087576,48996.582,156.4361,1247622500.0,281.12982
29358,19.96544820495721,234.2,21.0,7016032.5,1361.4457,1.7999998,7.5,0.007608558,0.80928516,48975.926,156.38235,4691944400.0,281.19684
29359,19.974597087918195,244.7,21.0,7104451.0,1361.3635,1.2,4.625,0.0076200413,0.8098127,48955.395,156.3286,2065310800.0,281.2001
29360,19.983741802823165,252.6,21.0,5741673.0,1361.0211,0.95,3.75,0.00760508,0.8103403,48934.977,156.27481,1310638000.0,281.15335
29361,19.99288651772813,276.6,21.0,6502238.0,1360.8955,1.6624999,6.25,0.0076175034,0.81086785,48914.68,156.22102,3329110800.0,281.16315
29362,20.002034011337113,289.5,21.0,7981970.0,1360.8333,2.25,10.75,0.0076278346,0.8113954,48894.508,156.16718,9119883000.0,281.13385
29363,20.011177336890075,290.2,21.0,2612480.8,1360.2926,2.4624999,12.499999,0.0076274965,0.81192297,48874.465,156.11327,11958096000.0,281.11774
29364,20.020320662443037,292.8,21.0,8099617.0,1360.5754,3.7875,34.375,0.0076346146,0.8124505,48854.535,156.05934,54182240000.0,281.10825
29365,20.02946815605202,284.2,21.0,1048769.1,1360.2598,1.725,7.25,0.0076240078,0.8129781,48834.73,156.00536,5696808000.0,281.18027
29366,20.03861148160498,281.2,21.0,1079137.6,1360.7797,1.725,7.25,0.007647229,0.81350565,48815.05,155.95135,4403266000.0,281.2998
29367,20.047757585861955,280.8,21.0,3429686.5,1360.8922,1.075,4.25,0.0076818652,0.8140332,48795.492,155.89731,1779989900.0,281.3046
29368,20.056900911414917,252.3,21.0,31091310.0,1361.4038,1.25,5.625,0.0077309376,0.81456083,48776.055,155.84328,2725873000.0,281.30743
29369,20.06604701567189,222.7,21.0,118583656.0,1361.6453,2.3875,10.0,0.007725113,0.8150884,48756.74,155.7892,7994093600.0,281.31244
29370,20.07519450928087,200.6,21.0,84259920.0,1361.6179,2.925,15.5,0.0077164466,0.81561595,48737.55,155.7351,17385100000.0,281.35382
29371,20.08433922418584,191.2,21.0,28300560.0,1361.5872,3.5875,21.75,0.0077095916,0.8161435,48718.48,155.681,29901961000.0,281.4181
29372,20.093482549738802,184.0,21.0,11895321.0,1361.3601,1.6125,6.75,0.0076987427,0.8166711,48699.535,155.62688,4676837400.0,281.44354
29373,20.102624485939756,178.8,21.0,25421872.0,1361.6755,2.2125,9.375,0.0077114226,0.81719863,48680.715,155.57274,7101253000.0,281.4054
29374,20.111771979548738,181.5,21.0,35794564.0,1361.4872,1.3875,5.125,0.007758429,0.8177262,48662.016,155.51857,2557586000.0,281.39673
29375,20.1209153051017,178.4,21.0,8645647.0,1361.4285,0.8874999,3.625,0.007796687,0.81825376,48643.44,155.4644,1266543500.0,281.31775
29376,20.130061409358674,172.4,21.0,5908673.5,1361.4071,2.6125,16.0,0.007810235,0.8187813,48624.992,155.41022,18342087000.0,281.2552
29377,20.13920751361565,165.7,21.0,17569240.0,1361.6597,3.9625003,27.375,0.007831698,0.8193089,48606.664,155.35602,41205240000.0,281.24506
29378,20.14834667111259,172.4,21.0,36369810.0,1361.556,3.4625,23.125,0.007825913,0.81983644,48588.46,155.30182,33641396000.0,281.3329
29379,20.157496943425585,174.3,21.0,39461212.0,1361.6582,2.575,13.75,0.0078014983,0.820364,48570.383,155.24763,15330533000.0,281.3976
29380,20.166643047682562,176.1,21.0,20512952.0,1361.6732,4.2875004,32.875,0.0078101354,0.82089156,48552.426,155.19337,51530666000.0,281.42474
29381,20.175786373235525,182.9,21.0,7451841.0,1361.8561,5.1625,59.0,0.007815545,0.8214192,48534.594,155.13916,89624390000.0,281.44986
29382,20.18493525619651,189.3,21.0,2356065.0,1362.0609,4.225,31.75,0.0078062126,0.82194674,48516.89,155.08492,55675800000.0,281.39346
29383,20.194077192397465,186.5,21.0,817069.4,1362.1648,3.95,27.125,0.0078044953,0.8224743,48499.31,155.0307,41848070000.0,281.31842
29384,20.20322329665444,188.8,21.0,1073552.0,1362.0575,2.25,9.875,0.007811794,0.82300186,48481.848,154.97647,9158537000.0,281.27563
29385,20.2123666222074,186.4,21.0,1274081.9,1361.7701,1.225,4.625,0.007819873,0.8235294,48464.516,154.92226,2173949700.0,281.3011
29386,20.2123666222074,193.3,21.0,1363050.8,1361.8921,2.0375,9.125,0.007837373,0.824057,48447.312,154.86766,6755890700.0,281.398
29387,20.226779759919975,197.4,21.0,3726682.8,1361.9414,0.6125,2.875,0.007881179,0.82458454,48430.23,154.81299,976354300.0,281.5635
29388,20.241188729576525,207.6,21.0,18118072.0,1362.2642,0.7625,3.25,0.007915455,0.8251121,48413.27,154.75832,941202240.0,281.67932
29389,20.25560047793709,219.8,21.0,96766910.0,1362.3112,1.8500001,8.125,0.007912536,0.82563967,48396.438,154.7036,5447989000.0,281.65283
29390,20.270010836945648,227.9,21.0,69506740.0,1362.3069,1.4875,5.6249995,0.007874204,0.8261672,48379.734,154.64885,2916635400.0,281.58557
29391,20.284418417250194,228.0,21.0,39185428.0,1361.9733,1.5749999,6.1249995,0.007899364,0.8266948,48363.152,154.59402,3204056800.0,281.5655
29392,20.298831554962764,250.0,21.0,52171360.0,1361.8125,1.6624999,6.125,0.007947044,0.82722235,48344.33,154.53915,3204052000.0,281.63196
29393,20.31324330332333,251.5,21.0,167363890.0,1361.551,1.5375,5.75,0.007979107,0.8277499,48325.656,154.48424,2875957000.0,281.74078
29394,20.327650883627875,245.9,21.0,1429916700.0,1361.5436,2.7625003,13.0,0.0080231875,0.8282775,48307.12,154.42928,12817312000.0,281.81006
29395,20.342065410692452,238.8,21.0,280305340.0,1361.8075,2.05,8.375,0.00804283,0.8288051,48288.742,154.37427,6177740300.0,281.91406
29396,20.356472990997,226.3,21.0,140674610.0,1361.8518,2.825,15.375,0.008056452,0.82933265,48270.5,154.31923,17146371000.0,281.97684
29397,20.370887518061576,212.6,21.0,32763608.0,1361.8506,0.575,2.75,0.008049564,0.8298602,48252.406,154.26414,1009908600.0,281.94318
29398,20.38529509836612,199.7,21.0,38718996.0,1361.7157,0.7625,3.25,0.008013718,0.8303878,48234.46,154.20898,941196100.0,281.84973
29399,20.399706846726687,188.8,21.0,26828456.0,1361.973,1.2,4.75,0.008022643,0.83091533,48216.652,154.15373,1972680000.0,281.8707
29400,20.414118595087253,183.4,21.0,16078082.0,1361.8412,2.0,7.875,0.00805199,0.8314429,48198.99,154.09843,5139646500.0,281.87463
29401,20.4285261753918,160.0,21.0,7939831.0,1361.8445,1.2500001,4.75,0.008086147,0.83197045,48181.47,154.04305,2180067000.0,281.77692
29402,20.44293514504835,154.9,21.0,6811739.5,1361.8468,0.7375,3.25,0.008106206,0.832498,48164.09,153.9876,1035220160.0,281.69727
29403,20.457348282760922,147.7,21.0,8494640.0,1361.7242,1.0375,4.125,0.008095623,0.8330256,48146.855,153.9321,1502197400.0,281.7174
29404,20.471760031121484,146.7,21.0,7014275.0,1361.6561,1.7125,7.125,0.008115437,0.83355314,48129.76,153.87656,4261588500.0,281.73328
29405,20.486173168834057,152.5,21.0,4726020.5,1361.721,2.9625,15.375001,0.008130463,0.8340807,48112.812,153.8209,17146478000.0,281.77713
29406,20.500583527842615,150.1,21.0,10302136.0,1361.6917,2.2875,10.25,0.0081520155,0.83460826,48096.0,153.76514,8895205000.0,281.88843
29407,20.51499110814716,152.5,21.0,2485424.5,1361.528,2.7125,12.625,0.008142218,0.8351359,48079.332,153.70927,12170405000.0,281.95856
29408,20.52940424585973,152.8,21.0,3054881.0,1361.5493,2.7125003,13.625001,0.008135527,0.83566344,48062.8,153.65337,13919536000.0,281.99896
29409,20.543811826164276,155.2,21.0,10337046.0,1361.6821,1.9624999,7.875,0.008108512,0.836191,48046.41,153.59735,5611186000.0,281.89084
29410,20.558223574524842,162.3,21.0,23534052.0,1361.5098,0.95,3.75,0.008110747,0.83671856,48030.16,153.54128,1467870600.0,281.7359
29411,20.572632544181396,173.3,21.0,7267246.5,1361.4633,2.2125,9.875,0.008106336,0.8372461,48014.047,153.48509,7811587000.0,281.66034
29412,20.587045681893965,178.0,21.0,4576244.5,1361.3242,1.2875,5.0,0.008095067,0.8377737,47998.074,153.4288,2476625200.0,281.6555
29413,20.601458819606535,196.8,21.0,2151508.8,1361.362,2.075,9.0,0.008110416,0.83830124,47982.242,153.37238,6585891000.0,281.6246
29414,20.615869178615092,209.7,21.0,2240200.5,1361.1475,2.15,8.625,0.008141878,0.8388288,47966.547,153.31589,6128152600.0,281.62506
29415,20.630279537623654,218.4,21.0,6864094.5,1361.4624,1.625,6.1250005,0.008158258,0.83935636,47950.984,153.25928,3404493300.0,281.6197
29416,20.644688507280204,235.4,21.0,73924370.0,1361.4951,1.5875,5.7500005,0.008129854,0.8398839,47935.56,153.20302,2875949600.0,281.69128
29417,20.644688507280204,250.2,21.0,111258910.0,1361.4354,1.675,6.5,0.008135913,0.8404115,47920.27,153.1468,3585087200.0,281.80933
29418,20.629576525508504,249.8,21.0,7770018300.0,1361.6073,3.175,30.375,0.008181876,0.84093904,47905.117,153.09055,46945985000.0,281.92865
29419,20.6144645437368,255.2,21.0,19226546000.0,1361.4827,2.575,16.0,0.0082095945,0.8414666,47890.1,153.03421,20334043000.0,281.97922
29420,20.599351172613094,258.0,21.0,6425118700.0,1361.8014,2.0,9.125,0.008214437,0.8419942,47875.223,152.97784,7371135000.0,282.13855
29421,20.58423641213738,254.0,21.0,920096450.0,1361.5894,2.7125,13.749999,0.008202751,0.8425218,47860.477,152.92139,14143623000.0,282.31104
29422,20.56912026230966,248.7,21.0,450390200.0,1362.0962,1.0875,4.875,0.008182423,0.84304935,47845.863,152.86488,2517235700.0,282.455
29423,20.554009669889965,235.1,21.0,341030400.0,1362.1382,1.1125,4.375,0.008171471,0.8435769,47831.39,152.80836,1723522600.0,282.38843
29424,20.538896298766254,222.2,21.0,1060897900.0,1362.1987,1.6125,6.7499995,0.008142868,0.84410447,47817.04,152.75179,3849577500.0,282.24057
29425,20.523780148938535,206.4,21.0,8688912000.0,1362.284,3.8374999,45.874996,0.008141263,0.844632,47802.83,152.69518,72328490000.0,282.09082
29426,20.508670945870847,197.4,21.0,1889657500.0,1362.4213,3.5,25.625,0.0081380885,0.8451596,47788.754,152.63847,41900835000.0,282.0963
29427,20.493554796043124,188.4,21.0,122536264.0,1362.18,2.9374998,14.624999,0.008139655,0.84568715,47774.812,152.58177,17189413000.0,282.2065
29428,20.47844837167945,169.5,21.0,53917684.0,1362.099,2.8375,14.5,0.008150503,0.8462147,47760.996,152.52502,15529488000.0,282.2627
29429,20.46333083249972,155.3,21.0,19413828.0,1362.1467,1.5499998,5.875,0.008203143,0.8467423,47747.32,152.46823,3466182000.0,282.30243
29430,20.448217461376014,143.3,21.0,35550390.0,1362.0564,1.9499999,7.5,0.008195732,0.84726983,47733.766,152.41142,4691857400.0,282.2165
29431,20.433101311548295,136.5,21.0,43512348.0,1362.0461,1.55,5.625,0.008153897,0.8477974,47720.344,152.35458,2875114200.0,282.11182
29432,20.417992108480604,131.9,21.0,11354067.0,1362.0874,1.05,4.125,0.008162082,0.84832495,47707.06,152.29773,1607609600.0,282.14542
29433,20.402878737356897,131.8,21.0,5037658.0,1361.9756,1.625,7.25,0.008204036,0.8488526,47693.89,152.24084,4403091500.0,282.27222
29434,20.387762587529178,133.2,21.0,1375194.9,1361.9194,3.2375,20.0,0.008235203,0.84938014,47680.86,152.1839,26320818000.0,282.2724
29435,20.372653384461486,130.9,21.0,5346267.5,1361.835,1.8625,7.75,0.008223724,0.8499077,47667.96,152.12694,5810890000.0,282.14465
29436,20.35753862398577,132.6,21.0,10401508.0,1361.7465,1.1125,4.375,0.008188846,0.85043526,47655.188,152.06998,1893024300.0,281.86472
29437,20.34242386351006,143.2,21.0,25042912.0,1361.6293,3.3749998,20.625,0.008168134,0.8509628,47642.54,152.01302,27597885000.0,281.65463
29438,20.327313271090365,142.3,21.0,385701470.0,1361.6652,2.425,10.25,0.008163508,0.8514904,47630.023,151.95601,9316290000.0,281.69443
29439,20.312197121262642,146.4,21.0,94400350.0,1361.7759,1.0500001,4.125,0.008161321,0.85201794,47617.637,151.89899,1809592000.0,281.7373
29440,20.297086528842947,156.5,21.0,27863334.0,1361.97,2.0375,9.125,0.0081482595,0.8525455,47605.38,151.84196,6755921000.0,281.72208
29441,20.28197315771924,173.5,21.0,4111486.8,1361.7365,2.2,9.25,0.008145108,0.85307306,47593.24,151.78493,6927569000.0,281.72717
29442,20.266859786595532,184.1,21.0,4136325.0,1361.9363,1.9125,8.0,0.008135485,0.8536006,47581.227,151.72787,5418263600.0,281.69354
29443,20.251746415471825,189.6,21.0,10711821.0,1361.9188,1.7375,8.5,0.008120088,0.8541282,47569.344,151.67085,5924734000.0,281.67108
29444,20.23663165499611,193.3,21.0,17157024.0,1362.1412,1.5,5.5,0.008135648,0.85465574,47557.59,151.61385,2830630100.0,281.8104
29445,20.221521062576414,191.7,21.0,35220916.0,1362.1567,1.5375,5.75,0.008144075,0.8551833,47545.95,151.55682,2842175000.0,281.87
29446,20.206404912748695,191.9,21.0,260634610.0,1362.4888,1.4250001,5.25,0.008149753,0.8557109,47534.44,151.49983,2432815400.0,281.8338
29447,20.191294320329,195.7,21.0,1368931800.0,1362.39,2.8625,25.875,0.008127464,0.8562385,47523.06,151.44301,38248485000.0,281.80176
29448,20.191294320329,197.7,21.0,576985860.0,1362.2264,2.25,10.375,0.008073866,0.85676605,47511.797,151.38582,9863420000.0,281.73883
29449,20.183758475047238,204.3,21.0,335453150.0,1362.2266,3.0374997,18.125,0.008050343,0.8572936,47500.656,151.32869,22524901000.0,281.61026
29450,20.176225408469488,201.4,21.0,90673630.0,1361.9293,3.7500002,28.125002,0.008085693,0.85782117,47489.645,151.27173,42662140000.0,281.58615
29451,20.16869234189174,193.0,21.0,55489132.0,1362.0664,2.3,10.5,0.008084152,0.8583487,47478.746,151.21478,10202058000.0,281.4725
29452,20.16115649660998,194.1,21.0,62853416.0,1361.9277,1.8000001,7.75,0.008065814,0.8588763,47467.984,151.15794,5239818000.0,281.4544
29453,20.153623430032233,178.3,21.0,65080284.0,1361.8124,2.3875,10.375,0.00802266,0.85940385,47457.332,151.10123,8549507000.0,281.33575
29454,20.14609175280649,174.1,21.0,270078240.0,1361.6201,1.1625,4.625,0.008026167,0.8599314,47446.805,151.04456,2193583400.0,281.27725
29455,20.138553128820718,164.3,21.0,247302850.0,1361.5431,1.125,4.375,0.008041379,0.86045897,47436.402,150.98799,1704129700.0,281.21808
29456,20.131024230298987,153.8,21.0,165979200.0,1361.5454,1.1125,5.25,0.008032901,0.86098653,47426.113,150.93149,2389781500.0,281.19855
29457,20.12348699566522,154.6,21.0,78627970.0,1361.595,2.4875002,12.125,0.007968304,0.8615141,47415.945,150.87508,11326552000.0,281.03845
29458,20.115953929087475,159.3,21.0,30183848.0,1361.5526,3.4125,22.5,0.007883243,0.86204165,47405.902,150.81874,31435067000.0,280.89307
29459,20.108420862509725,168.3,21.0,13509794.0,1361.3136,1.0749999,4.25,0.007865103,0.8625693,47395.973,150.76254,2190758700.0,281.10788
29460,20.100885017227967,178.5,21.0,5173051.0,1360.848,0.93750006,4.5,0.007883343,0.86309683,47386.164,150.7064,1777711100.0,281.3034
29461,20.09335472935423,191.4,21.0,3956297.8,1360.3555,1.7,6.3749995,0.007915233,0.8636244,47376.473,150.65031,3456146700.0,281.44092
29462,20.08581888407247,198.7,21.0,2413315.8,1360.1206,1.8375001,7.125,0.007922024,0.86415195,47366.902,150.59435,4261820400.0,281.32434
29463,20.07828581749472,213.2,21.0,28075780.0,1360.1952,1.6625,7.375,0.007860824,0.8646795,47357.44,150.53842,4546630000.0,281.09216
29464,20.07074997221296,224.5,21.0,591826400.0,1360.2485,1.125,4.375,0.00782977,0.8652071,47348.11,150.48265,1875019800.0,281.06433
29465,20.063216905635212,232.1,21.0,525098560.0,1360.1592,2.2,12.000001,0.007816612,0.86573464,47338.887,150.42694,11119031000.0,280.93283
29466,20.055682449705458,225.1,21.0,558454200.0,1360.731,2.45,11.75,0.0077841138,0.8662622,47329.78,150.37132,10741235000.0,280.9582
29467,20.048152161831723,215.6,21.0,286014080.0,1360.8528,2.3875,10.25,0.0077553624,0.86678976,47320.797,150.3158,8537463300.0,280.9862
29468,20.04061631654996,210.9,21.0,239214660.0,1361.5977,2.175,9.125,0.007717656,0.8673173,47311.918,150.26035,6879023000.0,280.89975
29469,20.03308324997221,213.0,21.0,104411950.0,1362.0848,2.1625001,9.5,0.0076752966,0.8678449,47303.164,150.205,7276422700.0,280.79468
29470,20.025547404690453,200.9,21.0,42933584.0,1362.3561,1.9875001,8.5,0.0077007087,0.86837244,47294.516,150.1498,6030090000.0,280.71466
29471,20.01801572746471,189.7,21.0,99488350.0,1362.2965,2.5375,11.875,0.0077133086,0.8689,47285.99,150.09464,10912681000.0,280.66766
29472,20.010481271534957,188.7,21.0,18497392.0,1362.2489,1.125,4.5,0.0077231666,0.8694276,47277.58,150.03957,2147747600.0,280.82178
29473,20.002948204957207,188.1,21.0,8067883.5,1362.2529,1.5875,5.875,0.0077187195,0.8699552,47269.27,149.98462,2960755200.0,280.80856
29474,19.99541097032344,178.9,21.0,4647145.5,1361.9248,3.1625,18.375,0.0077049895,0.87048274,47261.082,149.92973,23027671000.0,280.78058
29475,19.987877903745694,171.9,21.0,5251012.5,1362.0088,2.9625003,16.25,0.007674158,0.8710103,47253.008,149.87491,19183288000.0,280.66864
29476,19.980346226519952,163.4,21.0,5217849.0,1361.8956,1.875,8.5,0.0076454063,0.87153786,47245.047,149.82019,6561015000.0,280.59222
29477,19.972813159942202,153.8,21.0,2316898.2,1362.0299,2.0875,7.75,0.0076082917,0.8720654,47237.19,149.76556,5064585700.0,280.61804
29478,19.972813159942202,159.6,21.0,1094706.9,1362.1436,1.8374999,7.5,0.0075290655,0.872593,47229.45,149.71114,4717660000.0,280.57568
29479,19.996860064465935,158.0,21.0,1036850.8,1362.0585,2.75,13.5,0.00749724,0.87312055,47221.82,149.65683,13697689000.0,280.4897
29480,20.020906968989664,154.4,21.0,4611540.0,1362.0009,1.1125,4.5,0.0074980166,0.8736481,47214.3,149.60262,2197630200.0,280.43216
29481,20.0449552628654,160.1,21.0,41569996.0,1361.861,1.3875,5.5,0.007520248,0.87417567,47206.895,149.5485,2611658000.0,280.38074
29482,20.069003556741137,167.5,21.0,113654376.0,1361.5886,1.6625,7.25,0.007532404,0.8747032,47199.594,149.49449,4403246600.0,280.3553
29483,20.093054629320886,159.6,21.0,124427340.0,1361.532,0.3625,2.0,0.0075153606,0.8752308,47192.402,149.44057,513707140.0,280.27582
29484,20.117101533844615,178.6,21.0,52406270.0,1361.4026,1.925,8.375,0.007460584,0.87575835,47185.32,149.38676,5764174300.0,280.26794
29485,20.14115121707236,188.7,21.0,8463067.0,1361.3146,1.2625,4.75,0.007416052,0.8762859,47178.348,149.33305,2205379300.0,280.31265
29486,20.165195342892076,191.3,21.0,12735856.0,1361.3528,0.9375,3.875,0.007422902,0.87681353,47171.49,149.27945,1394062700.0,280.34747
29487,20.189245026119817,183.8,21.0,2764673.5,1361.3481,1.7250001,6.75,0.007437121,0.8773411,47164.73,149.22594,3849809000.0,280.31046
29488,20.21329470934756,184.3,21.0,476585.12,1361.6282,1.2125,4.625,0.0074277986,0.87786865,47158.082,149.17259,2023861100.0,280.26755
29489,20.237343003223298,183.2,21.0,261282.4,1361.7184,1.6875,6.375,0.007438493,0.8783962,47151.535,149.11932,3456220700.0,280.47345
29490,20.261387129043015,185.2,21.0,6692953.0,1361.748,1.7125,6.5,0.0074528167,0.8789238,47145.098,149.06616,3585351000.0,280.53513
29491,20.285436812270756,178.2,21.0,19856276.0,1361.9688,1.9125,8.625,0.0074557588,0.87945133,47138.77,149.01315,6087643600.0,280.33493
29492,20.3094864954985,174.1,21.0,4365777.5,1362.0419,1.1999999,4.875,0.007444567,0.8799789,47132.54,148.96025,2316302000.0,280.31635
29493,20.33353340002223,171.1,21.0,960837.9,1362.1318,0.5874999,2.375,0.007392917,0.88050646,47126.43,148.90746,616479400.0,280.2949
29494,20.35758308324997,167.9,21.0,897884.8,1362.2545,1.2,4.625,0.00733127,0.881034,47120.418,148.85478,1874148400.0,280.1604
29495,20.381629987773703,174.1,21.0,1848954.4,1362.4061,1.175,4.875,0.007281088,0.8815616,47114.504,148.80223,2073726200.0,279.96448
29496,20.40567411359342,175.2,21.0,27387284.0,1362.3939,3.8249998,25.874998,0.0072510703,0.88208914,47108.7,148.74986,38250295000.0,279.84354
29497,20.42972518617317,182.6,21.0,28127422.0,1362.4579,3.55,22.125,0.0072598634,0.8826167,47102.996,148.69759,31471905000.0,279.75818
29498,20.453776258752917,185.3,21.0,22976948.0,1362.199,2.8375,14.0,0.007258754,0.88314426,47097.4,148.6454,15664877000.0,279.64142
29499,20.477824552628654,198.7,21.0,29767966.0,1361.707,2.625,12.25,0.0072417064,0.8836719,47091.902,148.5934,11768880000.0,279.73108
29500,20.501871457152383,212.1,21.0,17744346.0,1361.4774,2.6375,12.375,0.007241793,0.88419944,47086.508,148.54144,11746685000.0,279.8452
29501,20.525921140380127,223.4,21.0,54039256.0,1361.0417,3.05,15.875,0.0072369,0.884727,47081.215,148.48962,18102188000.0,279.77655
29502,20.549969434255864,232.7,21.0,852060800.0,1361.3903,3.2125,21.875,0.0072345887,0.88525456,47076.023,148.43796,30158088000.0,279.82806
29503,20.574016338779593,240.7,21.0,116370456.0,1361.1066,4.2,39.625,0.007231166,0.8857821,47070.934,148.38647,62883460000.0,279.74002
29504,20.598063243303322,247.8,21.0,42114148.0,1360.9517,2.4125,10.875,0.0072163166,0.8863097,47065.945,148.33505,11472079000.0,279.62073
29505,20.622112926531067,253.3,21.0,2956797.5,1361.2471,1.45,5.375,0.0072120037,0.88683724,47061.06,148.28384,2843831300.0,279.6853
29506,20.64615844170279,251.1,21.0,8616909.0,1361.3684,2.3,10.875,0.0071680835,0.8873648,47056.27,148.23273,9313315000.0,279.77588
29507,20.670208124930532,237.0,21.0,38878976.0,1361.6138,2.9125,14.625,0.00716196,0.88789237,47051.582,148.18178,15741630000.0,279.78925
29508,20.694257808158277,214.9,21.0,179620270.0,1361.9178,0.75,3.375,0.007227326,0.8884199,47046.992,148.1309,1391881700.0,279.98657
29509,20.694257808158277,201.1,21.0,606338240.0,1362.1414,1.3875,5.0,0.0072529945,0.8889475,47042.5,148.0802,2176859600.0,279.93643
29510,20.72498888518395,200.6,21.0,3675046000.0,1361.8524,3.4375,21.25,0.0072777485,0.88947505,47038.105,148.02963,28878273000.0,279.885
